transaction_id,product_id,gender,generation,promo_item_yn,product_group,line_item_amount,period,price_evalution
1972,55,F,Middle aged,"N",Beverages,4.0,Evening,Cheap
1974,30,F,Senior,"N",Beverages,6.0,Evening,Average
1974,76,F,Senior,"N",Food,3.5,Evening,Cheap
1980,49,F,Senior,"N",Beverages,3.0,Evening,Cheap
1983,22,F,Middle aged,"N",Beverages,2.0,Evening,Cheap
1985,32,F,Senior,"N",Beverages,6.0,Evening,Average
2001,59,M,Middle aged,"N",Beverages,9.0,Evening,Expensive
2003,40,M,Senior,"N",Beverages,3.75,Evening,Cheap
2006,24,F,Middle aged,"N",Beverages,6.0,Morning,Average
2008,37,M,Senior,"N",Beverages,3.0,Evening,Cheap
2008,75,M,Senior,"N",Food,3.5,Evening,Cheap
2011,50,M,Young,"N",Beverages,2.5,Morning,Cheap
2011,79,M,Young,"N",Food,3.75,Morning,Cheap
2024,38,F,Senior,"N",Beverages,7.5,Evening,Average
2028,61,N,Middle aged,"N",Beverages,4.75,Evening,Average
2028,78,N,Middle aged,"N",Food,4.5,Evening,Average
2029,57,F,Young,"N",Beverages,3.1,Evening,Cheap
2032,54,F,Senior,"N",Beverages,2.5,Evening,Cheap
2035,38,M,Senior,"N",Beverages,3.75,Evening,Cheap
2039,60,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2042,43,M,Senior,"N",Beverages,3.0,Evening,Cheap
2047,31,N,Senior,"N",Beverages,4.4,Evening,Average
2049,40,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2051,51,F,Senior,"N",Beverages,3.0,Evening,Cheap
2052,31,F,Young,"N",Beverages,4.4,Evening,Average
2060,36,M,Senior,"N",Beverages,3.75,Evening,Cheap
2067,52,F,Senior,"N",Beverages,2.5,Evening,Cheap
2070,37,F,Young,"N",Beverages,6.0,Evening,Average
2077,49,M,Middle aged,"N",Beverages,6.0,Morning,Average
2081,42,F,Senior,"N",Beverages,2.5,Morning,Cheap
2081,78,F,Senior,"N",Food,4.5,Morning,Average
2083,44,M,Middle aged,"N",Beverages,5.0,Evening,Average
2085,52,F,Young,"N",Beverages,2.5,Evening,Cheap
2087,46,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2091,36,F,Middle aged,"N",Beverages,7.5,Evening,Average
2093,53,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
2103,43,F,Young,"N",Beverages,3.0,Evening,Cheap
2108,29,F,Middle aged,"N",Beverages,5.0,Evening,Average
2115,24,F,Senior,"N",Beverages,3.0,Evening,Cheap
2123,50,N,Young,"N",Beverages,5.0,Evening,Average
2129,48,N,Senior,"N",Beverages,2.5,Evening,Cheap
2134,44,N,Young,"N",Beverages,2.5,Evening,Cheap
2135,32,M,Young,"N",Beverages,6.0,Evening,Average
2144,49,F,Senior,"N",Beverages,3.0,Evening,Cheap
2149,48,N,Middle aged,"N",Beverages,5.0,Evening,Average
2172,26,F,Senior,"N",Beverages,3.0,Evening,Cheap
2175,37,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
2176,52,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
2177,57,N,Young,"N",Beverages,3.1,Morning,Cheap
2186,60,F,Senior,"N",Beverages,7.5,Evening,Average
2188,48,F,Middle aged,"N",Beverages,5.0,Evening,Average
2203,51,F,Young,"N",Beverages,6.0,Evening,Average
2205,40,M,Senior,"N",Beverages,7.5,Evening,Average
2207,54,N,Young,"N",Beverages,5.0,Evening,Average
2211,58,N,Middle aged,"N",Beverages,3.5,Evening,Cheap
2219,54,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
2227,47,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
2227,79,M,Middle aged,"N",Food,3.75,Morning,Cheap
2229,31,F,Senior,"N",Beverages,4.4,Evening,Average
2229,73,F,Senior,"N",Food,3.75,Evening,Cheap
2238,24,F,Senior,"N",Beverages,3.0,Evening,Cheap
2248,54,F,Senior,"N",Beverages,5.0,Evening,Average
2249,24,F,Young,"N",Beverages,6.0,Evening,Average
2250,61,M,Senior,"N",Beverages,9.5,Evening,Expensive
2252,46,F,Senior,"N",Beverages,5.0,Evening,Average
2258,25,F,Young,"N",Beverages,4.4,Morning,Average
2259,26,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
2260,36,N,Senior,"N",Beverages,3.75,Evening,Cheap
2262,47,M,Young,"N",Beverages,3.0,Evening,Cheap
2262,69,M,Young,"N",Food,3.25,Evening,Cheap
2266,35,M,Middle aged,"N",Beverages,3.1,Evening,Cheap
2266,70,M,Middle aged,"N",Food,3.25,Evening,Cheap
2281,54,F,Senior,"N",Beverages,2.5,Evening,Cheap
2282,52,F,Middle aged,"N",Beverages,5.0,Evening,Average
2285,31,F,Senior,"N",Beverages,2.2,Evening,Cheap
2288,33,F,Senior,"N",Beverages,3.5,Evening,Cheap
2295,29,F,Young,"N",Beverages,2.5,Evening,Cheap
2305,29,F,Senior,"N",Beverages,2.5,Evening,Cheap
2314,37,F,Senior,"N",Beverages,3.0,Evening,Cheap
2315,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
2321,22,M,Middle aged,"N",Beverages,2.0,Evening,Cheap
2324,22,F,Young,"N",Beverages,4.0,Evening,Cheap
2328,58,F,Young,"N",Beverages,7.0,Morning,Average
2333,56,N,Young,"N",Beverages,5.1,Morning,Average
2341,28,M,Young,"N",Beverages,2.0,Evening,Cheap
2341,70,M,Young,"N",Food,3.25,Evening,Cheap
2345,36,M,Middle aged,"N",Beverages,7.5,Evening,Average
2349,57,M,Middle aged,"N",Beverages,3.1,Evening,Cheap
2362,35,F,Middle aged,"N",Beverages,3.1,Evening,Cheap
2362,72,F,Middle aged,"N",Food,3.25,Evening,Cheap
2364,60,F,Senior,"N",Beverages,3.75,Evening,Cheap
2369,37,N,Senior,"N",Beverages,6.0,Evening,Average
2370,55,F,Senior,"N",Beverages,8.0,Morning,Average
2385,23,F,Senior,"N",Beverages,2.5,Evening,Cheap
2387,42,F,Senior,"N",Beverages,5.0,Evening,Average
2388,44,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
2396,37,M,Middle aged,"N",Beverages,6.0,Evening,Average
2396,69,M,Middle aged,"N",Food,3.25,Evening,Cheap
2401,43,F,Young,"N",Beverages,3.0,Evening,Cheap
2417,54,M,Young,"N",Beverages,5.0,Evening,Average
2431,32,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
2435,22,F,Senior,"N",Beverages,2.0,Morning,Cheap
2438,41,M,Young,"N",Beverages,4.25,Evening,Average
2452,46,M,Senior,"N",Beverages,2.5,Evening,Cheap
2453,56,F,Young,"N",Beverages,5.1,Evening,Average
2456,46,F,Senior,"N",Beverages,5.0,Evening,Average
2461,39,N,Middle aged,"N",Beverages,8.5,Evening,Expensive
2464,30,F,Young,"N",Beverages,3.0,Morning,Cheap
2468,46,F,Young,"N",Beverages,5.0,Evening,Average
2469,53,N,Senior,"N",Beverages,6.0,Evening,Average
2470,35,M,Senior,"N",Beverages,6.2,Evening,Average
2470,75,M,Senior,"N",Food,3.5,Evening,Cheap
2471,25,F,Middle aged,"N",Beverages,2.2,Evening,Cheap
2473,22,M,Senior,"N",Beverages,4.0,Evening,Cheap
2476,35,M,Middle aged,"N",Beverages,3.1,Evening,Cheap
2480,34,F,Senior,"N",Beverages,4.9,Evening,Average
2480,74,F,Senior,"N",Food,3.5,Evening,Cheap
2486,54,M,Senior,"N",Beverages,2.5,Evening,Cheap
2490,29,M,Senior,"N",Beverages,2.5,Evening,Cheap
2491,57,F,Middle aged,"N",Beverages,3.1,Evening,Cheap
2491,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
2494,55,M,Young,"N",Beverages,8.0,Evening,Average
2521,26,F,Middle aged,"N",Beverages,6.0,Morning,Average
2522,51,F,Young,"N",Beverages,6.0,Evening,Average
2525,35,F,Senior,"N",Beverages,6.2,Evening,Average
2525,73,F,Senior,"N",Food,3.75,Evening,Cheap
2526,50,F,Young,"N",Beverages,2.5,Evening,Cheap
2527,43,F,Young,"N",Beverages,6.0,Evening,Average
2536,52,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
2536,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
2539,60,M,Senior,"N",Beverages,3.75,Evening,Cheap
2541,45,M,Young,"N",Beverages,6.0,Morning,Average
2545,32,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
2553,31,F,Senior,"N",Beverages,4.4,Evening,Average
2561,33,F,Middle aged,"N",Beverages,7.0,Evening,Average
2,50,M,Middle aged,"N",Beverages,5.0,Evening,Average
9,50,N,Young,"N",Beverages,5.0,Morning,Average
12,45,N,Young,"N",Beverages,3.0,Evening,Cheap
14,26,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
31,60,N,Young,"N",Beverages,7.5,Morning,Average
35,30,N,Middle aged,"N",Beverages,6.0,Evening,Average
39,37,M,Young,"N",Beverages,3.0,Evening,Cheap
43,40,N,Middle aged,"N",Beverages,7.5,Morning,Average
46,23,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
49,22,F,Young,"N",Beverages,2.0,Evening,Cheap
49,77,F,Young,"N",Food,3.0,Evening,Cheap
53,39,F,Young,"N",Beverages,4.25,Morning,Average
54,24,F,Senior,"N",Beverages,6.0,Morning,Average
60,48,F,Young,"N",Beverages,5.0,Morning,Average
63,38,F,Middle aged,"N",Beverages,7.5,Evening,Average
64,55,F,Senior,"N",Beverages,4.0,Morning,Cheap
71,38,N,Middle aged,"N",Beverages,3.75,Morning,Cheap
71,75,N,Middle aged,"N",Food,3.5,Morning,Cheap
76,34,M,Senior,"N",Beverages,4.9,Morning,Average
82,56,F,Middle aged,"N",Beverages,5.1,Morning,Average
83,35,F,Young,"N",Beverages,3.1,Evening,Cheap
94,42,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
101,51,N,Young,"N",Beverages,6.0,Morning,Average
101,72,N,Young,"N",Food,3.25,Morning,Cheap
104,59,F,Senior,"N",Beverages,9.0,Morning,Expensive
126,40,N,Young,"N",Beverages,7.5,Evening,Average
136,28,F,Senior,"N",Beverages,4.0,Evening,Cheap
138,34,N,Young,"N",Beverages,2.45,Evening,Cheap
139,42,N,Young,"N",Beverages,2.5,Evening,Cheap
141,26,M,Senior,"N",Beverages,6.0,Morning,Average
141,72,M,Senior,"N",Food,3.25,Morning,Cheap
170,45,N,Young,"N",Beverages,6.0,Morning,Average
170,71,N,Young,"N",Food,3.75,Morning,Cheap
175,45,F,Young,"N",Beverages,6.0,Evening,Average
180,40,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
180,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
191,41,F,Young,"N",Beverages,4.25,Evening,Average
191,69,F,Young,"N",Food,3.25,Evening,Cheap
195,39,F,Senior,"N",Beverages,8.5,Evening,Expensive
197,44,M,Middle aged,"N",Beverages,5.0,Evening,Average
199,23,F,Senior,"N",Beverages,5.0,Evening,Average
202,70,F,Senior,"N",Food,3.25,Evening,Cheap
209,54,F,Senior,"N",Beverages,5.0,Evening,Average
236,32,N,Middle aged,"N",Beverages,6.0,Morning,Average
248,57,N,Middle aged,"N",Beverages,6.2,Morning,Average
248,77,N,Middle aged,"N",Food,3.0,Morning,Cheap
251,44,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
251,72,M,Middle aged,"N",Food,3.25,Evening,Cheap
255,59,F,Middle aged,"N",Beverages,4.5,Evening,Average
276,22,N,Young,"N",Beverages,4.0,Morning,Cheap
283,56,M,Middle aged,"N",Beverages,2.55,Morning,Cheap
283,77,M,Middle aged,"N",Food,3.0,Morning,Cheap
292,25,N,Middle aged,"N",Beverages,4.4,Evening,Average
299,60,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
300,57,M,Senior,"N",Beverages,3.1,Morning,Cheap
304,26,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
319,36,F,Senior,"N",Beverages,7.5,Morning,Average
319,76,F,Senior,"N",Food,3.5,Morning,Cheap
325,50,M,Senior,"N",Beverages,2.5,Evening,Cheap
330,24,F,Senior,"N",Beverages,6.0,Morning,Average
330,72,F,Senior,"N",Food,3.25,Morning,Cheap
332,25,F,Middle aged,"N",Beverages,4.4,Evening,Average
335,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
337,37,F,Young,"N",Beverages,3.0,Evening,Cheap
340,46,F,Young,"N",Beverages,2.5,Evening,Cheap
343,55,F,Middle aged,"N",Beverages,4.0,Evening,Cheap
343,78,F,Middle aged,"N",Food,4.5,Evening,Average
350,38,F,Senior,"N",Beverages,7.5,Morning,Average
353,43,M,Senior,"N",Beverages,3.0,Evening,Cheap
377,48,F,Senior,"N",Beverages,5.0,Morning,Average
378,36,M,Young,"N",Beverages,3.75,Morning,Cheap
378,77,M,Young,"N",Food,3.0,Morning,Cheap
385,35,F,Middle aged,"N",Beverages,3.1,Evening,Cheap
390,22,F,Middle aged,"N",Beverages,4.0,Morning,Cheap
394,61,F,Senior,"N",Beverages,4.75,Morning,Average
399,57,F,Middle aged,"N",Beverages,6.2,Morning,Average
429,25,F,Middle aged,"N",Beverages,4.4,Evening,Average
429,69,F,Middle aged,"N",Food,3.25,Evening,Cheap
432,27,F,Senior,"N",Beverages,3.5,Evening,Cheap
442,45,N,Young,"N",Beverages,3.0,Morning,Cheap
443,87,N,Young,"N",Beverages,6.0,Morning,Average
447,31,N,Middle aged,"N",Beverages,2.2,Morning,Cheap
448,57,N,Young,"N",Beverages,3.1,Evening,Cheap
451,59,F,Middle aged,"N",Beverages,9.0,Morning,Expensive
453,50,F,Senior,"N",Beverages,2.5,Morning,Cheap
455,32,F,Senior,"N",Beverages,3.0,Morning,Cheap
459,52,N,Young,"N",Beverages,2.5,Evening,Cheap
471,33,F,Middle aged,"N",Beverages,7.0,Evening,Average
474,33,N,Young,"N",Beverages,7.0,Evening,Average
476,40,M,Young,"N",Beverages,3.75,Morning,Cheap
482,59,M,Middle aged,"N",Beverages,4.5,Morning,Average
485,30,N,Middle aged,"N",Beverages,6.0,Evening,Average
486,33,M,Middle aged,"N",Beverages,3.5,Evening,Cheap
491,53,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
495,54,F,Senior,"N",Beverages,5.0,Evening,Average
496,38,N,Young,"N",Beverages,7.5,Morning,Average
505,25,F,Middle aged,"N",Beverages,4.4,Evening,Average
513,46,F,Young,"N",Beverages,2.5,Evening,Cheap
523,56,F,Middle aged,"N",Beverages,5.1,Evening,Average
525,28,F,Senior,"N",Beverages,4.0,Evening,Cheap
525,74,F,Senior,"N",Food,3.5,Evening,Cheap
533,41,F,Senior,"N",Beverages,8.5,Morning,Expensive
534,56,M,Senior,"N",Beverages,2.55,Morning,Cheap
535,33,N,Young,"N",Beverages,7.0,Evening,Average
543,61,N,Middle aged,"N",Beverages,9.5,Morning,Expensive
545,52,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
545,76,N,Middle aged,"N",Food,3.5,Evening,Cheap
546,54,N,Young,"N",Beverages,5.0,Evening,Average
550,36,M,Senior,"N",Beverages,7.5,Morning,Average
553,34,M,Middle aged,"N",Beverages,2.45,Evening,Cheap
558,45,N,Young,"N",Beverages,6.0,Evening,Average
560,23,N,Young,"N",Beverages,2.5,Evening,Cheap
606,45,N,Young,"N",Beverages,6.0,Morning,Average
625,54,N,Young,"N",Beverages,5.0,Morning,Average
633,33,N,Middle aged,"N",Beverages,3.5,Evening,Cheap
653,38,N,Young,"N",Beverages,3.75,Morning,Cheap
653,76,N,Young,"N",Food,3.5,Morning,Cheap
656,27,F,Middle aged,"N",Beverages,7.0,Evening,Average
656,71,F,Middle aged,"N",Food,3.75,Evening,Cheap
662,35,N,Young,"N",Beverages,6.2,Evening,Average
663,61,M,Middle aged,"N",Beverages,4.75,Evening,Average
684,46,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
684,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
687,53,N,Young,"N",Beverages,6.0,Morning,Average
694,40,F,Young,"N",Beverages,7.5,Evening,Average
698,47,F,Senior,"N",Beverages,3.0,Evening,Cheap
715,36,M,Senior,"N",Beverages,7.5,Morning,Average
733,25,M,Middle aged,"N",Beverages,2.2,Morning,Cheap
740,37,M,Middle aged,"N",Beverages,6.0,Morning,Average
744,38,F,Young,"N",Beverages,7.5,Evening,Average
752,39,F,Middle aged,"N",Beverages,8.5,Evening,Expensive
753,35,F,Young,"N",Beverages,3.1,Morning,Cheap
753,70,F,Young,"N",Food,3.25,Morning,Cheap
755,87,F,Young,"N",Beverages,3.0,Morning,Cheap
755,70,F,Young,"N",Food,3.25,Morning,Cheap
759,22,F,Middle aged,"N",Beverages,2.0,Morning,Cheap
759,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
760,39,M,Middle aged,"N",Beverages,8.5,Evening,Expensive
763,47,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
775,25,N,Middle aged,"N",Beverages,2.2,Evening,Cheap
789,33,M,Senior,"N",Beverages,7.0,Evening,Average
790,27,N,Middle aged,"N",Beverages,3.5,Evening,Cheap
790,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
794,46,M,Senior,"N",Beverages,2.5,Morning,Cheap
797,34,M,Young,"N",Beverages,4.9,Evening,Average
799,46,F,Young,"N",Beverages,2.5,Morning,Cheap
808,39,F,Middle aged,"N",Beverages,8.5,Morning,Expensive
814,29,N,Young,"N",Beverages,5.0,Evening,Average
814,70,N,Young,"N",Food,3.25,Evening,Cheap
818,32,F,Senior,"N",Beverages,6.0,Evening,Average
822,23,M,Young,"N",Beverages,2.5,Evening,Cheap
836,49,F,Middle aged,"N",Beverages,6.0,Evening,Average
842,59,M,Young,"N",Beverages,4.5,Morning,Average
852,42,M,Senior,"N",Beverages,2.5,Evening,Cheap
857,50,M,Senior,"N",Beverages,5.0,Morning,Average
859,44,N,Middle aged,"N",Beverages,5.0,Evening,Average
864,33,F,Senior,"N",Beverages,7.0,Evening,Average
865,50,N,Young,"N",Beverages,5.0,Morning,Average
878,53,N,Young,"N",Beverages,3.0,Evening,Cheap
891,41,F,Senior,"N",Beverages,8.5,Evening,Expensive
893,23,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
897,47,N,Young,"N",Beverages,6.0,Morning,Average
909,51,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
912,37,N,Young,"N",Beverages,6.0,Evening,Average
915,52,N,Young,"N",Beverages,5.0,Evening,Average
921,24,M,Senior,"N",Beverages,3.0,Evening,Cheap
932,25,M,Middle aged,"N",Beverages,4.4,Evening,Average
933,47,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
941,58,M,Young,"N",Beverages,7.0,Evening,Average
954,31,N,Young,"N",Beverages,4.4,Evening,Average
959,24,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
960,53,N,Young,"N",Beverages,3.0,Evening,Cheap
960,73,N,Young,"N",Food,3.75,Evening,Cheap
966,43,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
966,72,N,Middle aged,"N",Food,3.25,Evening,Cheap
968,47,F,Senior,"N",Beverages,6.0,Morning,Average
976,23,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
981,34,M,Senior,"N",Beverages,2.45,Morning,Cheap
988,45,M,Young,"N",Beverages,6.0,Morning,Average
988,79,M,Young,"N",Food,3.75,Morning,Cheap
991,44,F,Young,"N",Beverages,2.5,Morning,Cheap
994,61,F,Middle aged,"N",Beverages,4.75,Morning,Average
995,32,F,Senior,"N",Beverages,3.0,Morning,Cheap
995,73,F,Senior,"N",Food,3.75,Morning,Cheap
1003,47,N,Middle aged,"N",Beverages,6.0,Morning,Average
1003,75,N,Middle aged,"N",Food,3.5,Morning,Cheap
1012,27,N,Middle aged,"N",Beverages,3.5,Evening,Cheap
1023,34,F,Senior,"N",Beverages,4.9,Morning,Average
1031,44,F,Senior,"N",Beverages,2.5,Morning,Cheap
1034,37,N,Young,"N",Beverages,3.0,Morning,Cheap
1040,57,F,Young,"N",Beverages,3.1,Evening,Cheap
1048,31,N,Young,"N",Beverages,4.4,Evening,Average
1052,32,N,Young,"N",Beverages,3.0,Evening,Cheap
1052,78,N,Young,"N",Food,4.5,Evening,Average
1054,47,M,Senior,"N",Beverages,3.0,Morning,Cheap
1072,49,N,Young,"N",Beverages,3.0,Morning,Cheap
1074,47,F,Young,"N",Beverages,6.0,Morning,Average
1074,79,F,Young,"N",Food,3.75,Morning,Cheap
1077,30,F,Young,"N",Beverages,3.0,Evening,Cheap
1082,37,M,Senior,"N",Beverages,6.0,Morning,Average
1082,79,M,Senior,"N",Food,3.75,Morning,Cheap
1083,26,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1090,51,F,Senior,"N",Beverages,6.0,Morning,Average
1093,30,F,Middle aged,"N",Beverages,6.0,Evening,Average
1095,56,F,Young,"N",Beverages,2.55,Evening,Cheap
1095,75,F,Young,"N",Food,3.5,Evening,Cheap
1105,23,M,Middle aged,"N",Beverages,5.0,Evening,Average
1106,41,N,Middle aged,"N",Beverages,4.25,Morning,Average
1106,74,N,Middle aged,"N",Food,3.5,Morning,Cheap
1109,49,F,Senior,"N",Beverages,6.0,Evening,Average
1117,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
1119,60,F,Young,"N",Beverages,3.75,Evening,Cheap
1121,24,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1121,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
1122,22,N,Middle aged,"N",Beverages,2.0,Evening,Cheap
1125,59,N,Young,"N",Beverages,9.0,Morning,Expensive
1127,61,F,Middle aged,"N",Beverages,9.5,Morning,Expensive
1132,54,F,Middle aged,"N",Beverages,5.0,Morning,Average
1150,23,F,Senior,"N",Beverages,2.5,Morning,Cheap
1154,39,F,Senior,"N",Beverages,4.25,Morning,Average
1154,77,F,Senior,"N",Food,3.0,Morning,Cheap
1155,52,F,Senior,"N",Beverages,2.5,Evening,Cheap
1161,43,F,Senior,"N",Beverages,3.0,Evening,Cheap
1170,22,F,Middle aged,"N",Beverages,2.0,Morning,Cheap
1187,57,M,Senior,"N",Beverages,3.1,Evening,Cheap
1195,54,N,Young,"N",Beverages,5.0,Morning,Average
1201,45,F,Senior,"N",Beverages,3.0,Morning,Cheap
1202,60,F,Senior,"N",Beverages,3.75,Morning,Cheap
1202,70,F,Senior,"N",Food,3.25,Morning,Cheap
1203,44,M,Young,"N",Beverages,5.0,Morning,Average
1210,87,M,Young,"N",Beverages,3.0,Morning,Cheap
1211,58,F,Middle aged,"N",Beverages,7.0,Morning,Average
1211,74,F,Middle aged,"N",Food,3.5,Morning,Cheap
1216,53,F,Middle aged,"N",Beverages,6.0,Evening,Average
1217,34,M,Middle aged,"N",Beverages,4.9,Evening,Average
1217,75,M,Middle aged,"N",Food,3.5,Evening,Cheap
1225,57,F,Young,"N",Beverages,3.1,Evening,Cheap
1225,75,F,Young,"N",Food,3.5,Evening,Cheap
1226,41,F,Middle aged,"N",Beverages,8.5,Evening,Expensive
1226,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
1227,34,F,Senior,"N",Beverages,2.45,Morning,Cheap
1228,22,M,Middle aged,"N",Beverages,2.0,Morning,Cheap
1233,58,F,Senior,"N",Beverages,3.5,Morning,Cheap
1236,51,F,Senior,"N",Beverages,6.0,Morning,Average
1240,32,N,Middle aged,"N",Beverages,6.0,Evening,Average
1249,55,N,Middle aged,"N",Beverages,8.0,Evening,Average
1250,24,F,Middle aged,"N",Beverages,6.0,Morning,Average
1250,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
1251,45,F,Middle aged,"N",Beverages,6.0,Morning,Average
1255,33,M,Middle aged,"N",Beverages,7.0,Evening,Average
1258,27,M,Senior,"N",Beverages,7.0,Evening,Average
1269,49,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
1270,51,N,Young,"N",Beverages,3.0,Evening,Cheap
1278,41,M,Young,"N",Beverages,8.5,Evening,Expensive
1290,32,M,Middle aged,"N",Beverages,6.0,Evening,Average
1292,22,F,Senior,"N",Beverages,4.0,Evening,Cheap
1295,33,F,Young,"N",Beverages,7.0,Morning,Average
1301,41,N,Young,"N",Beverages,4.25,Evening,Average
1312,24,M,Senior,"N",Beverages,6.0,Evening,Average
1315,51,N,Young,"N",Beverages,6.0,Evening,Average
1329,54,N,Young,"N",Beverages,2.5,Morning,Cheap
1331,44,M,Senior,"N",Beverages,2.5,Evening,Cheap
1331,69,M,Senior,"N",Food,3.25,Evening,Cheap
1338,32,F,Young,"N",Beverages,6.0,Morning,Average
1348,37,N,Middle aged,"N",Beverages,6.0,Evening,Average
1349,34,M,Middle aged,"N",Beverages,2.45,Morning,Cheap
1368,61,F,Middle aged,"N",Beverages,4.75,Morning,Average
1371,44,M,Senior,"N",Beverages,5.0,Evening,Average
